from http://www.psc.isr.umich.edu/dis/census/Features/tract2zip/,,,
Zip,Median,Mean,Pop
18240,39256.99,49384.50,3878.00
18241,43695.51,54564.63,669.00
18242,49237.00,55501.00,247.00
18244,53395.75,65123.38,280.00
18245,46404.00,55843.00,756.00
18246,39922.00,53927.00,184.00
18248,49237.00,55501.00,617.00
18249,55302.08,70237.78,3788.00
18250,37944.00,48198.00,2979.00
18251,58468.00,71159.00,46.00
18252,36785.63,43804.88,11219.00
18254,45495.00,53806.00,960.00
18255,45331.68,53649.31,4444.00
18256,39922.00,53927.00,320.00
18301,53097.30,69181.63,23175.00
18302,62574.64,68233.21,13015.00
18321,56540.53,73299.56,1504.00
18322,51964.00,70420.00,2533.00
18323,48932.00,58259.00,248.00
18324,55299.55,63756.92,6922.00
18325,51033.01,61945.30,2143.00
18326,52748.76,64214.08,3566.00
18327,41888.00,56520.00,726.00
18328,56817.65,61580.78,6833.00
18330,56373.57,65908.98,7491.00
18331,58629.52,68195.38,794.00
18332,56049.87,77598.21,2264.00
18333,62361.00,66950.00,581.00
18334,47090.05,61366.89,2912.00
18335,69835.54,70031.15,308.00
18336,48999.89,69368.39,3958.00
18337,65580.40,81109.49,11357.00
18340,47188.00,79674.00,220.00
18342,48932.00,58259.00,464.00
18343,58681.26,72863.67,3563.00
18344,48532.58,64806.12,3312.00
18346,48190.45,53960.37,2035.00
18347,45683.66,57792.00,2950.00
18349,55667.00,83591.00,125.00
18350,50481.89,58928.78,1563.00
18351,61037.00,71091.00,573.00
18352,61267.00,76869.00,1004.00
18353,63989.40,73803.94,11360.00
18354,60118.17,77473.00,804.00
18355,55129.14,82229.32,1178.00
18356,41888.00,56520.00,156.00
18357,48932.00,58259.00,125.00
18360,55842.35,72536.97,24961.00
18370,54248.24,79930.35,967.00
18371,57080.00,72378.00,152.00
18372,55737.01,75280.24,2728.00
18403,49556.33,58582.76,6703.00
18405,49124.40,61287.68,2210.00
18407,37688.90,47909.39,14688.00
18411,73055.05,94875.99,21519.00
18413,43809.00,59782.00,191.00
18414,56060.10,76053.79,5465.00
18415,47060.12,59921.88,1225.00
18417,38882.05,52833.42,1184.00
18419,48890.35,62403.00,4738.00
18420,61538.00,70911.00,29.00
18421,39473.33,52070.71,4668.00
18424,53815.13,66726.01,4357.00
18425,44080.38,55711.54,1099.00
18426,53799.49,70027.35,3744.00
18427,48551.00,51017.00,130.00
18428,50257.96,65869.26,9776.00
18430,44892.00,57782.00,29.00
18431,41905.42,51906.56,12770.00
18433,46790.11,58775.78,6163.00
18434,42548.39,55991.28,4197.00
18435,48469.81,64615.13,644.00
18436,51029.24,63610.61,11782.00
18437,40404.11,52443.32,252.00
18438,46282.00,64421.00,1034.00
18439,44548.00,54256.06,620.00
18441,43809.00,59782.00,323.00
18443,47772.00,60531.00,506.00
18444,57644.50,68973.68,12760.00
18445,48435.27,60328.75,2025.00
18446,44688.69,59230.85,3550.00
18447,47477.70,56636.81,10247.00
18451,59572.80,67991.19,498.00
18452,38153.00,50380.00,5433.00
18453,46917.16,55717.98,1102.00
18454,46779.00,55232.00,79.00
18455,46779.00,55232.00,90.00
18456,47910.93,62934.80,413.00
18457,50486.00,68694.00,74.00
18458,56410.66,74145.39,2504.00
18459,46613.00,55115.00,62.00
18460,48614.94,60683.84,166.00
18461,40503.05,52486.61,434.00
18462,46779.00,55232.00,470.00
18463,48159.00,57679.00,170.00
18464,57067.65,67263.04,1052.00
18465,45038.62,57583.87,1313.00
18466,55314.50,60522.68,12205.00
18469,47772.00,60531.00,374.00
18470,44601.47,58390.60,2193.00
18471,113290.65,139538.73,586.00
18472,46793.87,56410.70,5415.00
18473,44512.58,55665.28,502.00
18503,19976.02,22688.65,1164.00
18504,38771.36,47628.23,21772.00
18505,34701.94,46073.78,20092.00
18507,57807.04,74522.25,5006.00
18508,37509.13,46593.49,11897.00
18509,44253.73,56517.21,14049.00
18510,32969.94,46686.36,13828.00
18512,42273.05,59477.64,12674.00
18517,36903.00,44462.00,5534.00
18518,49875.05,59731.48,8751.00
18519,44180.13,57038.88,5116.00
18602,55353.00,70332.00,284.00
18603,38172.54,46580.62,19554.00
18610,48196.14,62443.30,3577.00
18612,55570.27,73757.22,16004.00
18614,36712.67,45347.64,2408.00
18615,49664.75,56343.76,2031.00
18616,35992.82,48797.72,771.00
18617,39361.00,45316.00,1981.00
18618,54527.14,65457.70,3843.00
18619,35991.00,48808.00,255.00
18621,51688.49,63135.95,6096.00
18622,50615.00,54309.00,255.00
18623,43955.90,53457.79,2687.00
18624,42500.00,61235.00,405.00
18625,49321.00,55263.00,420.00
18626,36652.50,45072.42,436.00
18628,36691.00,44855.00,217.00
18629,47467.49,56138.32,1821.00
18630,42792.80,52065.10,3178.00
18631,54875.00,76154.00,1234.00
18632,36691.00,44855.00,435.00
18634,37063.84,45508.38,14038.00
18635,45513.47,57094.25,3801.00
18636,47884.11,58177.92,1489.00
18640,43425.90,53905.75,17619.00
18641,46626.13,56413.61,6720.00
18642,45115.44,55353.52,4138.00
18643,47981.05,62625.02,13655.00
18644,50053.50,64264.03,7951.00
18651,34014.79,43309.88,9907.00
18653,62891.00,85894.00,92.00
18655,49889.59,55701.53,6515.00
18656,51759.82,58554.93,2210.00
18657,49049.54,59312.15,12003.00
18660,50714.84,60267.94,3606.00
18661,44827.23,56538.56,5431.00
18701,15887.93,22623.27,3665.00
18702,36367.08,46074.85,42249.00
18704,42131.93,52939.56,32622.00
18705,40667.54,51437.97,15390.00
18706,38319.48,49658.90,17005.00
18707,74884.67,87211.03,13961.00
18708,64336.93,96519.69,8935.00
18709,31600.31,38551.46,3004.00
18801,43679.14,54747.11,8193.00
18810,36198.68,52392.46,6014.00
18812,50800.00,58720.26,1696.00
18814,43008.00,49410.00,182.00
18816,43705.00,55246.00,109.00
18817,46200.00,57611.00,312.00
18818,48483.83,59109.15,1400.00
18821,41833.00,49498.00,1143.00
18822,45313.50,53029.33,3433.00
18823,47361.00,57965.00,217.00
18824,43727.60,56231.67,1353.00
18825,44892.00,57782.00,176.00
18826,44868.30,57318.02,1748.00
18828,40518.79,51439.82,297.00
18829,40399.00,54412.00,850.00
18830,48015.91,58861.98,781.00
18831,45576.92,57638.81,1089.00
18832,44818.15,51581.53,1905.00
18833,44915.65,52194.02,2002.00
18834,47326.10,57827.96,3444.00
18837,41255.03,53492.98,3195.00
18840,38240.14,51746.11,10950.00
18842,44892.00,57782.00,248.00
18843,42031.00,53947.00,275.00
18844,43767.06,55274.29,1759.00
18845,40399.00,54412.00,312.00
18846,45798.00,52757.00,838.00
18847,39729.67,50738.45,6135.00
18848,39841.42,50813.82,8999.00
18850,44351.00,55161.25,2297.00
18851,40399.00,54412.00,737.00
18853,43772.68,55602.67,4164.00
18854,40642.38,52180.75,1525.00
18901,86269.63,105323.61,27639.00
18902,120797.75,145416.43,18989.00
18912,106216.90,163113.72,59.00
18913,120124.37,169214.69,237.00
18914,97925.78,109994.80,17997.00
18915,83050.49,94895.98,882.00
18917,52750.00,62676.00,2090.00
18920,69554.00,107472.00,386.00
18923,87321.95,98959.90,392.00
18925,88123.67,117589.40,2970.00
18929,117126.58,143412.23,8013.00
18930,71697.65,91359.57,2787.00
18932,84699.02,101748.64,476.00
18935,69679.00,82079.00,144.00
18936,77772.36,115031.94,14.00
18938,105623.91,161233.33,12655.00
18940,114904.23,142333.54,27429.00
18942,74849.92,100183.57,3472.00
18944,79616.61,88663.29,21492.00
18947,91494.71,113247.16,6290.00
18950,69554.00,107472.00,220.00
18951,67522.95,76080.23,30137.00
18954,115156.75,128733.54,10296.00
18955,61532.08,71061.20,1671.00
18960,63886.47,74703.12,11245.00
18962,94710.00,108160.00,562.00
18964,60861.32,76034.34,12472.00
18966,89104.78,106490.92,38318.00
18969,74437.39,89715.72,14639.00
18970,69679.00,82079.00,758.00
18972,65979.59,91523.18,3710.00
18974,67725.51,82969.67,37496.00
18976,88592.69,102621.60,15923.00
18977,155607.72,232209.98,3754.00
18980,101071.00,149820.00,564.00
19001,77604.76,92880.76,17903.00
19002,98154.42,133574.05,30141.00
19003,73987.38,106834.27,12739.00
19004,116557.70,174814.80,9430.00
19006,85314.71,114065.43,19679.00
19007,47517.37,57930.64,21756.00
19008,76695.49,92542.67,21003.00
19009,82232.00,104324.00,944.00
19010,95914.96,164625.92,21249.00
19012,84166.90,93359.53,6674.00
19013,27524.39,37314.83,38560.00
19014,75310.60,84950.12,20813.00
19015,57914.31,64685.34,16500.00
19017,72829.00,92373.00,296.00
19018,53609.77,62663.17,23494.00
19020,61502.82,70876.93,53558.00
19021,52941.59,60157.95,10113.00
19022,46577.23,53570.15,4010.00
19023,39623.30,48747.76,21644.00
19025,123323.65,156800.97,5524.00
19026,71649.23,79784.18,32019.00
19027,82798.52,103071.13,19805.00
19029,45651.90,64215.18,4216.00
19030,59770.98,68131.05,12058.00
19031,98452.64,127953.78,4718.00
19032,52876.44,61051.70,6975.00
19033,60913.05,69923.40,7851.00
19034,106374.26,143923.63,6224.00
19035,181474.82,332965.09,4043.00
19036,53970.64,60514.81,13737.00
19038,80397.75,93582.25,31318.00
19040,70377.08,80186.91,20529.00
19041,101406.82,155321.94,6743.00
19043,61937.00,74050.00,2664.00
19044,70123.78,85699.50,16527.00
19046,75341.33,110782.58,18032.00
19047,82821.41,97639.88,33444.00
19050,56020.17,63515.21,28525.00
19053,72678.02,83502.56,26158.00
19054,63028.61,68863.53,17614.00
19055,61375.96,67291.23,14432.00
19056,65150.00,76585.44,16277.00
19057,59162.78,66315.53,16928.00
19060,102471.10,123928.60,7906.00
19061,57701.86,66655.41,19931.00
19063,84210.35,105006.35,36516.00
19064,91133.88,103506.31,24053.00
19066,142956.25,208334.10,5851.00
19067,99149.71,116762.28,53088.00
19070,61111.59,73059.93,7180.00
19072,115620.37,163348.60,9803.00
19073,101218.50,144417.59,16993.00
19074,60372.90,68867.47,5985.00
19075,89052.73,100725.68,7237.00
19076,70087.31,69535.98,6652.00
19078,60016.43,70310.08,11417.00
19079,41409.66,51908.47,8841.00
19081,94198.39,118403.57,10207.00
19082,44275.88,54641.26,38361.00
19083,85255.27,97650.95,36266.00
19085,139177.85,204710.79,9238.00
19086,101027.37,115833.34,11311.00
19087,88675.45,131817.49,28582.00
19090,67689.21,78069.54,19475.00
19094,54334.96,62410.65,4497.00
19095,77091.67,93282.65,6518.00
19096,103988.05,148973.52,13380.00
19102,60193.25,94939.47,4397.00
19103,57299.80,92862.50,19571.00
19104,22376.36,38468.02,50380.00
19106,82885.54,127480.03,8372.00
19107,41799.81,65705.54,12578.00
19111,46237.81,56288.03,58800.00
19113,32244.00,63137.00,136.00
19114,55287.15,62845.61,31310.00
19115,54681.82,65691.67,32457.00
19116,44476.91,53470.17,26418.00
19118,83490.30,124277.47,9592.00
19119,55275.01,78180.15,29026.00
19120,32923.22,41021.30,68584.00
19121,16114.87,29332.84,34777.00
19122,18175.39,31398.54,19653.00
19123,37928.78,51477.76,9813.00
19124,29285.12,38026.28,62905.00
19125,41364.67,48958.13,23527.00
19126,40869.37,48417.94,16485.00
19127,55768.88,62266.13,5462.00
19128,57733.22,69837.78,36131.00
19129,50122.95,65596.76,12026.00
19130,57296.03,76385.52,23083.00
19131,32774.42,41184.69,47090.00
19132,21959.83,30289.13,41425.00
19133,13763.61,21890.17,27804.00
19134,23407.75,32859.92,57919.00
19135,37238.20,44315.14,31188.00
19136,37035.99,44536.84,33764.00
19137,40847.43,47408.76,7997.00
19138,35498.24,44163.49,34576.00
19139,25579.11,34301.06,43706.00
19140,22410.64,30727.54,57613.00
19141,29678.45,38505.94,35296.00
19142,31574.26,39729.04,29239.00
19143,31087.68,41936.67,70634.00
19144,30786.16,45551.44,45177.00
19145,34998.88,46107.22,45646.00
19146,36727.37,51511.58,36066.00
19147,47533.68,71219.75,32506.00
19148,36793.92,47239.89,48495.00
19149,40009.98,48924.37,48490.00
19150,45898.17,55271.34,25440.00
19151,44267.90,49771.14,31300.00
19152,45095.12,56480.75,31287.00
19153,42265.71,50053.72,11057.00
19154,55680.82,65620.38,35205.00
19301,99899.44,132559.75,6439.00
19310,66036.56,76194.56,2889.00
19311,90214.01,120227.96,5677.00
19312,130869.55,191579.71,11372.00
19316,80511.56,101170.33,222.00
19317,104074.72,152765.44,7967.00
19319,112146.00,138568.00,872.00
19320,66972.87,78705.58,42161.00
19330,74484.68,81822.95,4599.00
19333,105130.25,157056.61,6767.00
19335,95344.06,112255.50,41139.00
19341,89035.23,102876.35,14299.00
19342,99375.45,130568.07,13738.00
19343,115139.60,131470.44,7619.00
19344,74605.01,81094.50,10085.00
19345,93849.00,117693.00,581.00
19348,93443.37,123892.42,18801.00
19350,130190.46,156697.34,9837.00
19352,103182.63,111208.16,7609.00
19355,103405.56,139778.95,22831.00
19358,43750.00,62018.00,599.00
19362,60127.41,70206.81,5300.00
19363,70023.81,80413.75,13306.00
19365,67677.88,76072.15,6492.00
19367,77551.00,85201.00,162.00
19372,74162.43,82745.25,1274.00
19373,113265.09,139417.94,3587.00
19374,94331.74,124976.08,1119.00
19375,131536.00,149793.00,97.00
19380,86097.80,109374.08,46403.00
19382,100577.72,121960.61,47784.00
19390,78592.91,95087.09,9887.00
19401,48472.81,57545.09,37693.00
19403,74360.59,92609.14,41062.00
19405,42494.01,58365.39,5038.00
19406,80177.52,93455.69,21950.00
19422,103683.21,137032.09,17996.00
19425,124639.34,164436.63,7913.00
19426,104778.37,120066.87,30036.00
19428,70969.33,85542.41,16565.00
19435,77051.00,87243.00,73.00
19436,119366.00,159294.00,497.00
19437,119366.00,159294.00,877.00
19438,89030.66,104819.93,20229.00
19440,65132.84,75910.12,17506.00
19442,89358.00,109640.00,29.00
19444,105642.80,137852.68,10393.00
19446,76630.23,93855.44,51695.00
19453,108347.00,123001.00,1526.00
19454,85215.99,111573.63,24909.00
19456,108347.00,123001.00,538.00
19457,83661.00,98085.00,112.00
19460,86419.59,105863.42,33506.00
19462,75489.82,98041.18,13768.00
19464,58937.66,66559.77,42326.00
19465,76696.97,87887.06,13988.00
19468,77802.20,89972.82,21284.00
19472,75096.16,85577.64,57.00
19473,75249.19,80435.53,12007.00
19474,8049.44,9875.42,53.00
19475,34024.63,40767.17,5001.00
19477,117355.10,158421.94,38.00
19492,79780.68,83405.44,265.00
19501,64557.00,75199.00,1006.00
19503,64750.55,80763.05,1133.00
19504,68534.41,82011.71,5048.00
19505,65790.06,80212.20,3217.00
19506,63639.80,71031.86,7561.00
19507,56730.50,65133.29,3414.00
19508,67529.56,81640.35,15241.00
19510,63599.00,72964.00,5225.00
19511,45395.00,62095.00,214.00
19512,59680.01,72051.92,17026.00
19518,75900.96,85088.95,10942.00
19519,64433.68,80604.74,70.00
19520,70454.22,93350.86,5111.00
19522,67993.52,76200.13,13956.00
19523,72730.52,89773.72,315.00
19525,82983.33,89745.69,10003.00
19526,51672.17,61716.87,10743.00
19529,70686.68,80080.55,3046.00
19530,47720.56,62371.50,14312.00
19533,66361.98,73423.60,6706.00
19534,66442.00,78101.00,1977.00
19535,87639.00,124223.00,13.00
19536,45395.00,62095.00,509.00
19538,45395.00,62095.00,72.00
19539,65404.96,76399.19,4524.00
19540,69417.98,82553.25,11045.00
19541,64043.28,72487.32,3839.00
19542,74537.00,82109.00,56.00
19543,70239.34,83208.11,3619.00
19544,60557.00,69552.00,190.00
19545,64905.00,74729.00,417.00
19547,60543.94,68692.84,4143.00
19549,60631.00,77748.00,292.00
19550,60557.00,69552.00,703.00
19551,57415.63,64544.36,4864.00
19554,58015.00,64144.00,350.00
19555,51839.60,63261.96,4231.00
19559,56370.00,64717.00,358.00
19560,49144.29,59366.89,6391.00
19562,60601.00,71061.00,2377.00
19564,42500.00,55372.00,74.00
19565,67630.56,80315.85,7836.00
19567,57285.42,64666.89,4979.00
19601,27082.82,34653.06,31057.00
19602,22903.32,32023.48,17501.00
19604,36013.42,41780.41,23867.00
19605,56478.81,65684.68,16695.00
19606,63894.51,71895.48,30039.00
19607,55549.02,67986.74,20528.00
19608,67201.29,79146.60,16918.00
19609,56854.11,68421.03,9472.00
19610,64612.94,99399.75,14530.00
19611,37766.79,43866.22,9927.00
19701,79419.87,86079.87,39194.00
19702,75383.69,80802.29,51899.00
19703,54595.02,61938.38,14471.00
19706,67604.00,73941.00,1822.00
19707,114869.47,138363.94,16483.00
19709,84883.77,94524.40,35107.00
19710,116935.00,251826.00,41.00
19711,77475.61,90701.13,51322.00
19713,54835.93,63853.35,30408.00
19716,90286.00,98323.00,1568.00
19717,26740.56,41546.61,3770.00
19720,53490.42,62094.45,59250.00
19730,64632.00,75829.00,451.00
19731,99185.00,109869.00,252.00
19732,134514.00,207029.00,25.00
19733,67604.00,73941.00,110.00
19734,88358.96,93651.41,11651.00
19735,116935.00,251826.00,12.00
19736,118675.75,173975.25,32.00
19801,26797.62,37628.77,16286.00
19802,31383.58,39161.65,19183.00
19803,96952.54,123925.63,21364.00
19804,50561.46,59754.92,17944.00
19805,45999.96,56525.50,40937.00
19806,71670.57,97557.06,9560.00
19807,133475.36,238861.79,7405.00
19808,71469.75,87088.74,38442.00
19809,62355.84,76300.42,14049.00
19810,83287.27,97887.65,25011.00
19901,49731.41,59325.82,35055.00
19902,49250.00,53386.00,283.00
19904,53202.78,66508.86,34132.00
19930,68955.76,89191.09,2768.00
19931,44882.00,64251.00,211.00
19933,50770.08,59837.69,8535.00
19934,57713.00,69543.14,12805.00
19936,48287.00,62135.00,302.00
19938,59803.43,67364.99,8357.00
19939,50566.25,58931.33,5979.00
19940,49479.89,58150.33,5574.00
19941,43982.29,57566.59,2522.00
19943,51088.37,61090.33,11425.00
19944,63864.00,111958.00,620.00
19945,49159.14,60714.08,6862.00
19946,58541.96,68082.49,4420.00
19947,46488.47,57701.30,18799.00
19950,52977.91,60858.09,6951.00
19951,54232.44,69442.21,1733.00
19952,50084.75,57347.76,10220.00
19953,49303.56,61661.81,4386.00
19954,57569.57,66985.62,1464.00
19955,63292.00,67246.00,72.00
19956,47449.29,59471.15,15500.00
19958,54452.69,70687.93,19650.00
19960,55286.78,61616.39,6295.00
19962,65618.15,74618.41,10206.00
19963,53110.00,59888.28,19206.00
19964,47200.94,59822.13,1340.00
19966,48540.43,59860.30,24601.00
19967,60651.39,74069.44,354.00
19968,54221.72,69716.87,9549.00
19970,62003.73,74217.95,6170.00
19971,56701.76,89874.71,12385.00
19973,45438.62,56846.38,23838.00
19975,57778.96,70738.57,8253.00
19977,59178.43,69202.71,22984.00
19979,56771.00,63926.00,632.00
20001,60288.09,82230.15,38551.00
20002,61220.59,78786.46,52365.00
20003,68050.81,87494.88,20605.00
20004,118356.66,152932.94,1611.00
20005,68817.97,99931.14,12775.00
20006,12102.98,32155.27,3222.00
20007,58915.50,80970.56,16523.00
20008,93841.61,145872.53,27525.00
20009,73397.49,96827.38,47992.00
20010,58573.65,78573.99,30138.00
20011,53220.82,70825.60,58536.00
20012,82010.88,101932.75,13414.00
20015,142089.70,196441.14,15332.00
20016,138566.05,199395.56,32519.00
20017,54074.55,66819.24,17735.00
20018,52547.42,66385.03,16894.00
20019,33080.27,44722.29,54358.00
20020,34504.10,44192.50,49864.00
20024,57013.52,71263.55,9365.00
20032,34182.91,43009.11,35653.00
20036,82169.91,108087.20,5435.00
20037,60050.75,90170.06,14636.00
20052,11375.00,31233.00,470.00
20064,40536.00,48978.00,1890.00
20105,136227.97,163020.91,11315.00
20106,73043.18,91799.34,5142.00
20109,66076.87,75929.10,37265.00
20110,79913.67,91429.21,43876.00
20111,84339.54,96761.51,30590.00
20112,136331.93,145542.13,25833.00
20115,45273.07,73524.43,3586.00
20117,105687.80,136655.20,2524.00
20118,105903.00,149246.00,7.00
20119,95408.15,111246.80,3946.00
20120,113676.62,138183.14,40695.00
20121,96546.62,108677.35,27988.00
20124,154254.60,186278.35,14857.00
20129,116964.00,157573.00,618.00
20130,83220.65,90944.31,281.00
20132,114662.86,135164.22,15900.00
20135,93207.00,101958.61,2834.00
20136,115421.14,127054.80,28498.00
20137,118468.39,149828.24,1500.00
20139,100000.00,106415.00,217.00
20141,118109.53,129985.63,6131.00
20143,146250.00,178731.00,1216.00
20144,69549.54,80951.05,731.00
20147,124030.82,138178.13,54086.00
20148,144065.04,158360.14,28310.00
20151,116507.06,132418.41,21374.00
20152,132037.34,144428.07,24946.00
20155,115136.44,130597.25,29411.00
20158,123363.76,156052.77,4288.00
20164,87105.73,96677.98,37747.00
20165,125324.78,141918.18,32383.00
20166,97670.47,110097.88,9519.00
20169,137248.04,150718.23,19801.00
20170,103612.50,120115.64,41236.00
20171,139277.61,160118.86,45887.00
20175,118061.56,133634.38,27169.00
20176,110161.58,132612.55,46506.00
20180,115514.46,155196.00,6549.00
20181,97930.22,117468.82,7877.00
20184,56796.44,64249.26,387.00
20186,88283.12,106607.93,14557.00
20187,102892.38,117302.92,15252.00
20190,95309.32,124320.44,17529.00
20191,98503.39,116953.36,29128.00
20194,131175.54,155972.04,13165.00
20197,118233.27,160137.19,1840.00
20198,2932.64,5555.81,105.00
20307,56736.00,87851.00,353.00
20317,43342.00,56897.00,903.00
20319,79297.00,89556.00,84.00
20373,64821.00,69907.00,131.00
20390,92656.00,119869.00,584.00
20535,119167.00,153980.00,8.00
20601,90813.33,98702.32,22021.00
20602,72699.97,83147.05,21501.00
20603,100239.19,109769.43,20034.00
20606,72799.00,74986.00,479.00
20607,115218.85,128009.54,7117.00
20608,49643.00,66352.00,961.00
20609,72799.00,74986.00,1013.00
20611,97306.00,118092.00,990.00
20612,118781.00,127458.00,220.00
20613,97988.26,111839.66,8267.00
20615,104000.00,121316.00,415.00
20616,83851.88,90742.30,4751.00
20617,105451.25,124778.82,847.00
